tanggal,kode_kab_kota,nama_kab_kota,konfirmasi_total,konfirmasi_sembuh,konfirmasi_meninggal,konfirmasi_aktif,konfirmasi_total_daily_growth,konfirmasi_sembuh_daily_growth,konfirmasi_meninggal_daily_growth,konfirmasi_aktif_daily_growth,kota_kab_belum_teridentifikasi,sembuh_unidentified,meninggal_unidentified,id
2020-09-30 00:00:00,3208,Kabupaten Kuningan,256,114,8,134,2,0,0,2,,,,5984
2020-09-30 00:00:00,3210,Kabupaten Majalengka,136,96,5,35,0,0,0,0,,,,5985
2020-09-30 00:00:00,3218,Kabupaten Pangandaran,67,63,0,4,0,0,0,0,,,,5986
2020-09-30 00:00:00,3214,Kabupaten Purwakarta,142,109,1,32,14,0,0,14,,,,5987
2020-09-30 00:00:00,3213,Kabupaten Subang,251,202,11,38,2,47,0,-45,,,,5988
2020-09-30 00:00:00,3202,Kabupaten Sukabumi,232,162,4,66,0,0,0,0,,,,5989
2020-09-30 00:00:00,3211,Kabupaten Sumedang,122,97,1,24,1,1,0,0,,,,5990
2020-09-30 00:00:00,3206,Kabupaten Tasikmalaya,71,61,3,7,1,4,0,-3,,,,5991
2020-09-30 00:00:00,3273,Kota Bandung,1537,1181,48,308,32,52,0,-20,,,,5992
2020-09-30 00:00:00,3279,Kota Banjar,16,14,1,1,0,0,0,0,,,,5993
2020-09-30 00:00:00,3275,Kota Bekasi,4076,2214,49,1813,56,59,0,-3,,,,5994
2020-09-30 00:00:00,3271,Kota Bogor,1250,663,34,553,12,13,0,-1,,,,5995
2020-09-30 00:00:00,3277,Kota Cimahi,370,291,4,75,23,4,0,19,,,,5996
2020-09-30 00:00:00,3274,Kota Cirebon,240,100,7,133,1,0,1,0,,,,5997
2020-09-30 00:00:00,3276,Kota Depok,3768,2239,79,1450,38,72,7,-41,,,,5998
2020-09-30 00:00:00,3272,Kota Sukabumi,239,135,0,104,0,0,0,0,,,,5999
2020-09-30 00:00:00,3278,Kota Tasikmalaya,60,53,3,4,3,0,0,3,,,,6000
2020-10-01 00:00:00,32,jawa barat,,,,,,,,,2,0,0,6001
2020-10-01 00:00:00,3204,Kabupaten Bandung,728,616,13,99,10,1,0,9,,,,6002
2020-10-01 00:00:00,3217,Kabupaten Bandung Barat,280,177,6,97,46,1,0,45,,,,6003
2020-10-01 00:00:00,3216,Kabupaten Bekasi,2636,1566,46,1024,64,38,0,26,,,,6004
2020-10-01 00:00:00,3201,Kabupaten Bogor,1728,855,15,858,51,6,0,45,,,,6005
2020-10-01 00:00:00,3207,Kabupaten Ciamis,87,33,2,52,1,0,0,1,,,,6006
2020-10-01 00:00:00,3203,Kabupaten Cianjur,91,75,2,14,0,0,0,0,,,,6007
2020-10-01 00:00:00,3209,Kabupaten Cirebon,843,252,41,550,15,1,0,14,,,,6008
2020-10-01 00:00:00,3205,Kabupaten Garut,239,89,7,143,0,0,4,-4,,,,6009
2020-10-01 00:00:00,3212,Kabupaten Indramayu,156,103,7,46,0,0,0,0,,,,6010
2020-10-01 00:00:00,3215,Kabupaten Karawang,802,372,21,409,33,3,2,28,,,,6011
2020-10-01 00:00:00,3208,Kabupaten Kuningan,256,114,8,134,0,0,0,0,,,,6012
2020-10-01 00:00:00,3210,Kabupaten Majalengka,140,96,5,39,4,0,0,4,,,,6013
2020-10-01 00:00:00,3218,Kabupaten Pangandaran,67,63,0,4,0,0,0,0,,,,6014
2020-10-01 00:00:00,3214,Kabupaten Purwakarta,156,112,1,43,14,3,0,11,,,,6015
2020-10-01 00:00:00,3213,Kabupaten Subang,253,202,11,40,2,0,0,2,,,,6016
2020-10-01 00:00:00,3202,Kabupaten Sukabumi,258,164,4,90,26,2,0,24,,,,6017
2020-10-01 00:00:00,3211,Kabupaten Sumedang,122,98,1,23,0,1,0,-1,,,,6018
2020-10-01 00:00:00,3206,Kabupaten Tasikmalaya,72,61,3,8,1,0,0,1,,,,6019
2020-10-01 00:00:00,3273,Kota Bandung,1551,1192,48,311,14,11,0,3,,,,6020
2020-10-01 00:00:00,3279,Kota Banjar,16,14,1,1,0,0,0,0,,,,6021
2020-10-01 00:00:00,3275,Kota Bekasi,4135,2245,49,1841,59,31,0,28,,,,6022
2020-10-01 00:00:00,3271,Kota Bogor,1270,676,36,558,20,13,2,5,,,,6023
2020-10-01 00:00:00,3277,Kota Cimahi,380,293,4,83,10,2,0,8,,,,6024
2020-10-01 00:00:00,3274,Kota Cirebon,275,100,11,164,35,0,4,31,,,,6025
2020-10-01 00:00:00,3276,Kota Depok,3914,2254,82,1578,146,15,3,128,,,,6026
2020-10-01 00:00:00,3272,Kota Sukabumi,245,135,0,110,6,0,0,6,,,,6027
2020-10-01 00:00:00,3278,Kota Tasikmalaya,60,53,3,4,0,0,0,0,,,,6028
2020-10-02 00:00:00,32,jawa barat,,,,,,,,,8,0,0,6029
2020-10-02 00:00:00,3204,Kabupaten Bandung,735,622,13,100,7,6,0,1,,,,6030
2020-10-02 00:00:00,3217,Kabupaten Bandung Barat,284,178,6,100,4,1,0,3,,,,6031
2020-10-02 00:00:00,3216,Kabupaten Bekasi,2691,1584,46,1061,55,18,0,37,,,,6032
2020-10-02 00:00:00,3201,Kabupaten Bogor,1771,862,15,894,43,7,0,36,,,,6033
2020-10-02 00:00:00,3207,Kabupaten Ciamis,89,35,3,51,2,2,1,-1,,,,6034
2020-10-02 00:00:00,3203,Kabupaten Cianjur,91,76,2,13,0,1,0,-1,,,,6035
2020-10-02 00:00:00,3209,Kabupaten Cirebon,875,252,42,581,32,0,1,31,,,,6036
2020-10-02 00:00:00,3205,Kabupaten Garut,239,91,7,141,0,2,0,-2,,,,6037
2020-10-02 00:00:00,3212,Kabupaten Indramayu,156,103,7,46,0,0,0,0,,,,6038
2020-10-02 00:00:00,3215,Kabupaten Karawang,849,372,24,453,47,0,3,44,,,,6039
2020-10-02 00:00:00,3208,Kabupaten Kuningan,258,114,8,136,2,0,0,2,,,,6040
2020-10-02 00:00:00,3210,Kabupaten Majalengka,140,103,5,32,0,7,0,-7,,,,6041
2020-10-02 00:00:00,3218,Kabupaten Pangandaran,69,63,0,6,2,0,0,2,,,,6042
2020-10-02 00:00:00,3214,Kabupaten Purwakarta,241,112,1,128,85,0,0,85,,,,6043
2020-10-02 00:00:00,3213,Kabupaten Subang,253,202,11,40,0,0,0,0,,,,6044
2020-10-02 00:00:00,3202,Kabupaten Sukabumi,260,165,4,91,2,1,0,1,,,,6045
2020-10-02 00:00:00,3211,Kabupaten Sumedang,125,101,1,23,3,3,0,0,,,,6046
2020-10-02 00:00:00,3206,Kabupaten Tasikmalaya,72,61,3,8,0,0,0,0,,,,6047
2020-10-02 00:00:00,3273,Kota Bandung,1624,1215,48,361,73,23,0,50,,,,6048
2020-10-02 00:00:00,3279,Kota Banjar,17,14,1,2,1,0,0,1,,,,6049
2020-10-02 00:00:00,3275,Kota Bekasi,4190,2295,50,1845,55,50,1,4,,,,6050
2020-10-02 00:00:00,3271,Kota Bogor,1295,697,37,561,25,21,1,3,,,,6051
2020-10-02 00:00:00,3277,Kota Cimahi,394,297,4,93,14,4,0,10,,,,6052
2020-10-02 00:00:00,3274,Kota Cirebon,277,100,11,166,2,0,0,2,,,,6053
2020-10-02 00:00:00,3276,Kota Depok,3995,2272,89,1634,81,18,7,56,,,,6054
2020-10-02 00:00:00,3272,Kota Sukabumi,246,156,1,89,1,21,1,-21,,,,6055
2020-10-02 00:00:00,3278,Kota Tasikmalaya,60,53,3,4,0,0,0,0,,,,6056
2020-10-03 00:00:00,32,jawa barat,,,,,,,,,0,0,0,6057
2020-10-03 00:00:00,3204,Kabupaten Bandung,744,623,13,108,9,1,0,8,,,,6058
2020-10-03 00:00:00,3217,Kabupaten Bandung Barat,286,179,6,101,2,1,0,1,,,,6059
2020-10-03 00:00:00,3216,Kabupaten Bekasi,2769,1597,47,1125,78,13,1,64,,,,6060
2020-10-03 00:00:00,3201,Kabupaten Bogor,1808,876,15,917,37,14,0,23,,,,6061
2020-10-03 00:00:00,3207,Kabupaten Ciamis,89,35,3,51,0,0,0,0,,,,6062
2020-10-03 00:00:00,3203,Kabupaten Cianjur,91,76,2,13,0,0,0,0,,,,6063
2020-10-03 00:00:00,3209,Kabupaten Cirebon,877,252,43,582,2,0,1,1,,,,6064
2020-10-03 00:00:00,3205,Kabupaten Garut,241,91,10,140,2,0,3,-1,,,,6065
2020-10-03 00:00:00,3212,Kabupaten Indramayu,156,103,7,46,0,0,0,0,,,,6066
2020-10-03 00:00:00,3215,Kabupaten Karawang,857,392,26,439,8,20,2,-14,,,,6067
2020-10-03 00:00:00,3208,Kabupaten Kuningan,258,115,9,134,0,1,1,-2,,,,6068
2020-10-03 00:00:00,3210,Kabupaten Majalengka,142,103,5,34,2,0,0,2,,,,6069
2020-10-03 00:00:00,3218,Kabupaten Pangandaran,69,63,0,6,0,0,0,0,,,,6070
2020-10-03 00:00:00,3214,Kabupaten Purwakarta,247,112,1,134,6,0,0,6,,,,6071
2020-10-03 00:00:00,3213,Kabupaten Subang,255,202,11,42,2,0,0,2,,,,6072
2020-10-03 00:00:00,3202,Kabupaten Sukabumi,280,165,4,111,20,0,0,20,,,,6073
2020-10-03 00:00:00,3211,Kabupaten Sumedang,125,101,1,23,0,0,0,0,,,,6074
2020-10-03 00:00:00,3206,Kabupaten Tasikmalaya,72,61,3,8,0,0,0,0,,,,6075
2020-10-03 00:00:00,3273,Kota Bandung,1636,1229,48,359,12,14,0,-2,,,,6076
2020-10-03 00:00:00,3279,Kota Banjar,18,14,1,3,1,0,0,1,,,,6077
2020-10-03 00:00:00,3275,Kota Bekasi,4252,2299,50,1903,62,4,0,58,,,,6078
2020-10-03 00:00:00,3271,Kota Bogor,1337,701,41,595,42,4,4,34,,,,6079
2020-10-03 00:00:00,3277,Kota Cimahi,423,297,4,122,29,0,0,29,,,,6080
2020-10-03 00:00:00,3274,Kota Cirebon,278,100,11,167,1,0,0,1,,,,6081
2020-10-03 00:00:00,3276,Kota Depok,4022,2295,92,1635,27,23,3,1,,,,6082
2020-10-03 00:00:00,3272,Kota Sukabumi,246,156,1,89,0,0,0,0,,,,6083
2020-10-03 00:00:00,3278,Kota Tasikmalaya,61,53,3,5,1,0,0,1,,,,6084
2020-10-04 00:00:00,32,jawa barat,,,,,,,,,0,1,0,6085
2020-10-04 00:00:00,3204,Kabupaten Bandung,750,623,13,114,6,0,0,6,,,,6086
2020-10-04 00:00:00,3217,Kabupaten Bandung Barat,286,179,6,101,0,0,0,0,,,,6087
2020-10-04 00:00:00,3216,Kabupaten Bekasi,2799,1597,47,1155,30,0,0,30,,,,6088
2020-10-04 00:00:00,3201,Kabupaten Bogor,1832,876,15,941,24,0,0,24,,,,6089
2020-10-04 00:00:00,3207,Kabupaten Ciamis,89,35,3,51,0,0,0,0,,,,6090
2020-10-04 00:00:00,3203,Kabupaten Cianjur,91,76,2,13,0,0,0,0,,,,6091
2020-10-04 00:00:00,3209,Kabupaten Cirebon,880,252,45,583,3,0,2,1,,,,6092
2020-10-04 00:00:00,3205,Kabupaten Garut,242,91,11,140,1,0,1,0,,,,6093
2020-10-04 00:00:00,3212,Kabupaten Indramayu,156,103,7,46,0,0,0,0,,,,6094
2020-10-04 00:00:00,3215,Kabupaten Karawang,858,425,26,407,1,33,0,-32,,,,6095
2020-10-04 00:00:00,3208,Kabupaten Kuningan,259,115,9,135,1,0,0,1,,,,6096
2020-10-04 00:00:00,3210,Kabupaten Majalengka,142,103,5,34,0,0,0,0,,,,6097
2020-10-04 00:00:00,3218,Kabupaten Pangandaran,70,63,0,7,1,0,0,1,,,,6098
2020-10-04 00:00:00,3214,Kabupaten Purwakarta,248,112,1,135,1,0,0,1,,,,6099
2020-10-04 00:00:00,3213,Kabupaten Subang,255,202,11,42,0,0,0,0,,,,6100
2020-10-04 00:00:00,3202,Kabupaten Sukabumi,282,165,4,113,2,0,0,2,,,,6101
2020-10-04 00:00:00,3211,Kabupaten Sumedang,125,101,1,23,0,0,0,0,,,,6102
2020-10-04 00:00:00,3206,Kabupaten Tasikmalaya,72,63,3,6,0,2,0,-2,,,,6103
2020-10-04 00:00:00,3273,Kota Bandung,1683,1229,48,406,47,0,0,47,,,,6104
2020-10-04 00:00:00,3279,Kota Banjar,18,14,1,3,0,0,0,0,,,,6105
2020-10-04 00:00:00,3275,Kota Bekasi,4308,2299,56,1953,56,0,6,50,,,,6106
2020-10-04 00:00:00,3271,Kota Bogor,1363,703,47,613,26,2,6,18,,,,6107
2020-10-04 00:00:00,3277,Kota Cimahi,423,297,4,122,0,0,0,0,,,,6108
2020-10-04 00:00:00,3274,Kota Cirebon,278,109,11,158,0,9,0,-9,,,,6109
2020-10-04 00:00:00,3276,Kota Depok,4070,2324,92,1654,48,29,0,19,,,,6110
2020-10-04 00:00:00,3272,Kota Sukabumi,246,159,1,86,0,3,0,-3,,,,6111
2020-10-04 00:00:00,3278,Kota Tasikmalaya,62,53,3,6,1,0,0,1,,,,6112
2020-10-05 00:00:00,32,jawa barat,,,,,,,,,3,188,0,6113
2020-10-05 00:00:00,3204,Kabupaten Bandung,752,632,13,107,2,9,0,-7,,,,6114
2020-10-05 00:00:00,3217,Kabupaten Bandung Barat,287,183,6,98,1,4,0,-3,,,,6115
2020-10-05 00:00:00,3216,Kabupaten Bekasi,2827,1667,47,1113,28,70,0,-42,,,,6116
2020-10-05 00:00:00,3201,Kabupaten Bogor,1872,924,15,933,40,48,0,-8,,,,6117
2020-10-05 00:00:00,3207,Kabupaten Ciamis,90,35,3,52,1,0,0,1,,,,6118
2020-10-05 00:00:00,3203,Kabupaten Cianjur,91,78,2,11,0,2,0,-2,,,,6119
2020-10-05 00:00:00,3209,Kabupaten Cirebon,919,256,45,618,39,4,0,35,,,,6120
2020-10-05 00:00:00,3205,Kabupaten Garut,243,95,11,137,1,4,0,-3,,,,6121
2020-10-05 00:00:00,3212,Kabupaten Indramayu,156,123,7,26,0,20,0,-20,,,,6122
2020-10-05 00:00:00,3215,Kabupaten Karawang,891,468,26,397,33,43,0,-10,,,,6123
2020-10-05 00:00:00,3208,Kabupaten Kuningan,415,115,9,291,156,0,0,156,,,,6124
2020-10-05 00:00:00,3210,Kabupaten Majalengka,158,103,5,50,16,0,0,16,,,,6125
2020-10-05 00:00:00,3218,Kabupaten Pangandaran,70,63,0,7,0,0,0,0,,,,6126
2020-10-05 00:00:00,3214,Kabupaten Purwakarta,248,112,1,135,0,0,0,0,,,,6127
2020-10-05 00:00:00,3213,Kabupaten Subang,255,202,11,42,0,0,0,0,,,,6128
2020-10-05 00:00:00,3202,Kabupaten Sukabumi,284,167,4,113,2,2,0,0,,,,6129
2020-10-05 00:00:00,3211,Kabupaten Sumedang,126,101,1,24,1,0,0,1,,,,6130
2020-10-05 00:00:00,3206,Kabupaten Tasikmalaya,72,63,3,6,0,0,0,0,,,,6131
2020-10-05 00:00:00,3273,Kota Bandung,1706,1316,48,342,23,87,0,-64,,,,6132
2020-10-05 00:00:00,3279,Kota Banjar,20,14,1,5,2,0,0,2,,,,6133
2020-10-05 00:00:00,3275,Kota Bekasi,4377,2455,71,1851,69,156,15,-102,,,,6134
2020-10-05 00:00:00,3271,Kota Bogor,1415,737,47,631,52,34,0,18,,,,6135
2020-10-05 00:00:00,3277,Kota Cimahi,433,303,4,126,10,6,0,4,,,,6136
2020-10-05 00:00:00,3274,Kota Cirebon,278,116,11,151,0,7,0,-7,,,,6137
2020-10-05 00:00:00,3276,Kota Depok,4078,2430,92,1556,8,106,0,-98,,,,6138
2020-10-05 00:00:00,3272,Kota Sukabumi,260,159,1,100,14,0,0,14,,,,6139
2020-10-05 00:00:00,3278,Kota Tasikmalaya,64,53,3,8,2,0,0,2,,,,6140
2020-10-06 00:00:00,32,jawa barat,,,,,,,,,1,0,0,6141
2020-10-06 00:00:00,3204,Kabupaten Bandung,769,635,13,121,17,3,0,14,,,,6142
2020-10-06 00:00:00,3217,Kabupaten Bandung Barat,291,184,6,101,4,1,0,3,,,,6143
2020-10-06 00:00:00,3216,Kabupaten Bekasi,2898,1676,47,1175,71,9,0,62,,,,6144
2020-10-06 00:00:00,3201,Kabupaten Bogor,1931,970,15,946,59,46,0,13,,,,6145
2020-10-06 00:00:00,3207,Kabupaten Ciamis,90,42,3,45,0,7,0,-7,,,,6146
2020-10-06 00:00:00,3203,Kabupaten Cianjur,91,79,2,10,0,1,0,-1,,,,6147
2020-10-06 00:00:00,3209,Kabupaten Cirebon,921,256,45,620,2,0,0,2,,,,6148
2020-10-06 00:00:00,3205,Kabupaten Garut,283,95,11,177,40,0,0,40,,,,6149
2020-10-06 00:00:00,3212,Kabupaten Indramayu,156,123,7,26,0,0,0,0,,,,6150
2020-10-06 00:00:00,3215,Kabupaten Karawang,927,487,26,414,36,19,0,17,,,,6151
2020-10-06 00:00:00,3208,Kabupaten Kuningan,418,151,9,258,3,36,0,-33,,,,6152
2020-10-06 00:00:00,3210,Kabupaten Majalengka,159,103,5,51,1,0,0,1,,,,6153
2020-10-06 00:00:00,3218,Kabupaten Pangandaran,70,63,0,7,0,0,0,0,,,,6154
2020-10-06 00:00:00,3214,Kabupaten Purwakarta,249,112,1,136,1,0,0,1,,,,6155
2020-10-06 00:00:00,3213,Kabupaten Subang,255,202,11,42,0,0,0,0,,,,6156
2020-10-06 00:00:00,3202,Kabupaten Sukabumi,291,171,4,116,7,4,0,3,,,,6157
2020-10-06 00:00:00,3211,Kabupaten Sumedang,126,101,1,24,0,0,0,0,,,,6158
2020-10-06 00:00:00,3206,Kabupaten Tasikmalaya,72,63,3,6,0,0,0,0,,,,6159
2020-10-06 00:00:00,3273,Kota Bandung,1731,1317,48,366,25,1,0,24,,,,6160
2020-10-06 00:00:00,3279,Kota Banjar,21,14,1,6,1,0,0,1,,,,6161
2020-10-06 00:00:00,3275,Kota Bekasi,4475,2492,86,1897,98,37,15,46,,,,6162
2020-10-06 00:00:00,3271,Kota Bogor,1477,762,47,668,62,25,0,37,,,,6163
2020-10-06 00:00:00,3277,Kota Cimahi,447,304,4,139,14,1,0,13,,,,6164
2020-10-06 00:00:00,3274,Kota Cirebon,279,116,11,152,1,0,0,1,,,,6165
2020-10-06 00:00:00,3276,Kota Depok,4142,2441,92,1609,64,11,0,53,,,,6166
2020-10-06 00:00:00,3272,Kota Sukabumi,261,159,2,100,1,0,1,0,,,,6167
2020-10-06 00:00:00,3278,Kota Tasikmalaya,64,53,3,8,0,0,0,0,,,,6168
2020-10-07 00:00:00,32,jawa barat,,,,,,,,,0,5,0,6169
2020-10-07 00:00:00,3204,Kabupaten Bandung,779,644,14,121,10,9,1,0,,,,6170
2020-10-07 00:00:00,3217,Kabupaten Bandung Barat,296,186,6,104,5,2,0,3,,,,6171
2020-10-07 00:00:00,3216,Kabupaten Bekasi,2965,1718,48,1199,67,42,1,24,,,,6172
2020-10-07 00:00:00,3201,Kabupaten Bogor,2002,1008,15,979,71,38,0,33,,,,6173
2020-10-07 00:00:00,3207,Kabupaten Ciamis,90,45,3,42,0,3,0,-3,,,,6174
2020-10-07 00:00:00,3203,Kabupaten Cianjur,92,80,2,10,1,1,0,0,,,,6175
2020-10-07 00:00:00,3209,Kabupaten Cirebon,935,258,47,630,14,2,2,10,,,,6176
2020-10-07 00:00:00,3205,Kabupaten Garut,288,95,11,182,5,0,0,5,,,,6177
2020-10-07 00:00:00,3212,Kabupaten Indramayu,156,124,7,25,0,1,0,-1,,,,6178
2020-10-07 00:00:00,3215,Kabupaten Karawang,953,516,29,408,26,29,3,-6,,,,6179
2020-10-07 00:00:00,3208,Kabupaten Kuningan,672,180,9,483,254,29,0,225,,,,6180
2020-10-07 00:00:00,3210,Kabupaten Majalengka,159,108,5,46,0,5,0,-5,,,,6181
2020-10-07 00:00:00,3218,Kabupaten Pangandaran,71,63,0,8,1,0,0,1,,,,6182
2020-10-07 00:00:00,3214,Kabupaten Purwakarta,250,112,1,137,1,0,0,1,,,,6183
2020-10-07 00:00:00,3213,Kabupaten Subang,256,204,11,41,1,2,0,-1,,,,6184
2020-10-07 00:00:00,3202,Kabupaten Sukabumi,293,176,4,113,2,5,0,-3,,,,6185
2020-10-07 00:00:00,3211,Kabupaten Sumedang,127,113,1,13,1,12,0,-11,,,,6186
2020-10-07 00:00:00,3206,Kabupaten Tasikmalaya,72,64,3,5,0,1,0,-1,,,,6187
2020-10-07 00:00:00,3273,Kota Bandung,1786,1327,48,411,55,10,0,45,,,,6188
2020-10-07 00:00:00,3279,Kota Banjar,21,14,1,6,0,0,0,0,,,,6189
2020-10-07 00:00:00,3275,Kota Bekasi,4543,2721,87,1735,68,229,1,-162,,,,6190
2020-10-07 00:00:00,3271,Kota Bogor,1554,770,48,736,77,8,1,68,,,,6191
2020-10-07 00:00:00,3277,Kota Cimahi,453,308,4,141,6,4,0,2,,,,6192
2020-10-07 00:00:00,3274,Kota Cirebon,279,116,14,149,0,0,3,-3,,,,6193
2020-10-07 00:00:00,3276,Kota Depok,4229,2466,92,1671,87,25,0,62,,,,6194
2020-10-07 00:00:00,3272,Kota Sukabumi,261,210,3,48,0,51,1,-52,,,,6195
2020-10-07 00:00:00,3278,Kota Tasikmalaya,64,53,3,8,0,0,0,0,,,,6196
2020-10-08 00:00:00,32,jawa barat,,,,,,,,,5,0,0,6197
2020-10-08 00:00:00,3204,Kabupaten Bandung,783,651,14,118,4,7,0,-3,,,,6198
2020-10-08 00:00:00,3217,Kabupaten Bandung Barat,297,188,6,103,1,2,0,-1,,,,6199
2020-10-08 00:00:00,3216,Kabupaten Bekasi,3053,1760,48,1245,88,42,0,46,,,,6200
2020-10-08 00:00:00,3201,Kabupaten Bogor,2076,1046,15,1015,74,38,0,36,,,,6201
2020-10-08 00:00:00,3207,Kabupaten Ciamis,110,45,3,62,20,0,0,20,,,,6202
2020-10-08 00:00:00,3203,Kabupaten Cianjur,92,80,2,10,0,0,0,0,,,,6203
2020-10-08 00:00:00,3209,Kabupaten Cirebon,967,260,49,658,32,2,2,28,,,,6204
2020-10-08 00:00:00,3205,Kabupaten Garut,289,96,11,182,1,1,0,0,,,,6205
2020-10-08 00:00:00,3212,Kabupaten Indramayu,157,124,7,26,1,0,0,1,,,,6206
2020-10-08 00:00:00,3215,Kabupaten Karawang,973,519,29,425,20,3,0,17,,,,6207
2020-10-08 00:00:00,3208,Kabupaten Kuningan,672,181,9,482,0,1,0,-1,,,,6208
2020-10-08 00:00:00,3210,Kabupaten Majalengka,171,108,5,58,12,0,0,12,,,,6209
2020-10-08 00:00:00,3218,Kabupaten Pangandaran,71,63,0,8,0,0,0,0,,,,6210
2020-10-08 00:00:00,3214,Kabupaten Purwakarta,252,112,1,139,2,0,0,2,,,,6211
2020-10-08 00:00:00,3213,Kabupaten Subang,257,233,11,13,1,29,0,-28,,,,6212
2020-10-08 00:00:00,3202,Kabupaten Sukabumi,337,176,4,157,44,0,0,44,,,,6213
2020-10-08 00:00:00,3211,Kabupaten Sumedang,127,114,1,12,0,1,0,-1,,,,6214
2020-10-08 00:00:00,3206,Kabupaten Tasikmalaya,72,64,3,5,0,0,0,0,,,,6215
2020-10-08 00:00:00,3273,Kota Bandung,1804,1339,48,417,18,12,0,6,,,,6216
2020-10-08 00:00:00,3279,Kota Banjar,21,14,1,6,0,0,0,0,,,,6217
2020-10-08 00:00:00,3275,Kota Bekasi,4656,2848,87,1721,113,127,0,-14,,,,6218
2020-10-08 00:00:00,3271,Kota Bogor,1574,787,48,739,20,17,0,3,,,,6219
2020-10-08 00:00:00,3277,Kota Cimahi,476,313,4,159,23,5,0,18,,,,6220
2020-10-08 00:00:00,3274,Kota Cirebon,281,117,14,150,2,1,0,1,,,,6221
2020-10-08 00:00:00,3276,Kota Depok,4344,2503,93,1748,115,37,1,77,,,,6222
2020-10-08 00:00:00,3272,Kota Sukabumi,261,210,3,48,0,0,0,0,,,,6223
2020-10-08 00:00:00,3278,Kota Tasikmalaya,65,53,3,9,1,0,0,1,,,,6224
2020-10-09 00:00:00,32,jawa barat,,,,,,,,,4,0,0,6225
2020-10-09 00:00:00,3204,Kabupaten Bandung,789,656,14,119,6,5,0,1,,,,6226
2020-10-09 00:00:00,3217,Kabupaten Bandung Barat,300,191,6,103,3,3,0,0,,,,6227
2020-10-09 00:00:00,3216,Kabupaten Bekasi,3118,1784,48,1286,65,24,0,41,,,,6228
2020-10-09 00:00:00,3201,Kabupaten Bogor,2154,1100,15,1039,78,54,0,24,,,,6229
2020-10-09 00:00:00,3207,Kabupaten Ciamis,124,45,3,76,14,0,0,14,,,,6230
2020-10-09 00:00:00,3203,Kabupaten Cianjur,92,80,2,10,0,0,0,0,,,,6231
2020-10-09 00:00:00,3209,Kabupaten Cirebon,979,375,49,555,12,115,0,-103,,,,6232
2020-10-09 00:00:00,3205,Kabupaten Garut,289,97,11,181,0,1,0,-1,,,,6233
2020-10-09 00:00:00,3212,Kabupaten Indramayu,158,124,7,27,1,0,0,1,,,,6234
2020-10-09 00:00:00,3215,Kabupaten Karawang,1001,520,29,452,28,1,0,27,,,,6235
2020-10-09 00:00:00,3208,Kabupaten Kuningan,673,182,9,482,1,1,0,0,,,,6236
2020-10-09 00:00:00,3210,Kabupaten Majalengka,175,108,5,62,4,0,0,4,,,,6237
2020-10-09 00:00:00,3218,Kabupaten Pangandaran,71,63,0,8,0,0,0,0,,,,6238
2020-10-09 00:00:00,3214,Kabupaten Purwakarta,254,112,3,139,2,0,2,0,,,,6239
2020-10-09 00:00:00,3213,Kabupaten Subang,257,233,11,13,0,0,0,0,,,,6240
2020-10-09 00:00:00,3202,Kabupaten Sukabumi,339,177,4,158,2,1,0,1,,,,6241
2020-10-09 00:00:00,3211,Kabupaten Sumedang,127,116,1,10,0,2,0,-2,,,,6242
2020-10-09 00:00:00,3206,Kabupaten Tasikmalaya,74,65,3,6,2,1,0,1,,,,6243
2020-10-09 00:00:00,3273,Kota Bandung,1831,1372,48,411,27,33,0,-6,,,,6244
2020-10-09 00:00:00,3279,Kota Banjar,47,14,1,32,26,0,0,26,,,,6245
2020-10-09 00:00:00,3275,Kota Bekasi,4723,3026,87,1610,67,178,0,-111,,,,6246
2020-10-09 00:00:00,3271,Kota Bogor,1605,815,48,742,31,28,0,3,,,,6247
2020-10-09 00:00:00,3277,Kota Cimahi,487,313,4,170,11,0,0,11,,,,6248
2020-10-09 00:00:00,3274,Kota Cirebon,281,118,14,149,0,1,0,-1,,,,6249
2020-10-09 00:00:00,3276,Kota Depok,4419,2618,93,1708,75,115,0,-40,,,,6250
2020-10-09 00:00:00,3272,Kota Sukabumi,304,210,3,91,43,0,0,43,,,,6251
2020-10-09 00:00:00,3278,Kota Tasikmalaya,67,53,3,11,2,0,0,2,,,,6252
2020-10-10 00:00:00,32,jawa barat,,,,,,,,,3,0,0,6253
2020-10-10 00:00:00,3204,Kabupaten Bandung,797,656,14,127,8,0,0,8,,,,6254
2020-10-10 00:00:00,3217,Kabupaten Bandung Barat,302,191,6,105,2,0,0,2,,,,6255
2020-10-10 00:00:00,3216,Kabupaten Bekasi,3150,1784,48,1318,32,0,0,32,,,,6256
2020-10-10 00:00:00,3201,Kabupaten Bogor,2184,1100,15,1069,30,0,0,30,,,,6257
2020-10-10 00:00:00,3207,Kabupaten Ciamis,124,45,3,76,0,0,0,0,,,,6258
2020-10-10 00:00:00,3203,Kabupaten Cianjur,92,80,2,10,0,0,0,0,,,,6259
2020-10-10 00:00:00,3209,Kabupaten Cirebon,980,593,49,338,1,218,0,-217,,,,6260
2020-10-10 00:00:00,3205,Kabupaten Garut,289,98,11,180,0,1,0,-1,,,,6261
2020-10-10 00:00:00,3212,Kabupaten Indramayu,158,141,7,10,0,17,0,-17,,,,6262
2020-10-10 00:00:00,3215,Kabupaten Karawang,1018,555,29,434,17,35,0,-18,,,,6263
